,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
929,1.0,1.0,0.6402500498,0.01560400012,0.2878522067,0.7148417421,0.3036871179,0.001235001374,0.1606223693,0.1095772614,0.009041077272,0.00426592232,0.548853687,0.1946024364,0.4939573723,1.0,0.08513870359,0.3180618862,0.513569579,0.1746808884,0.001912448544,0.1315162803,0.2707221646,0.01922463455,0.005901391515,0.2522241448,0.06397628481,0.0719413943,0.2888769196,0.0573922226,0.2061672523,0.2841004189,0.2185814956,0.005142409447,0.1224679383,0.1035875392,0.07359564848,0.05710481651,0.1513109778,0.04290395348,0.01517083543,0.02768262139,0.02377769156,0.1787817032,0.215141156,0.1738513001,0.02459258469,0.1896397636,0.3298843408,0.1528688484,0.05376511043,0.110052186,0.03314412171,0.01703634681,0.02059835566,0.0471607597,0.254357075,0.1650506333,0.1697027707,0.06615947736,0.2620899048,0.726539477,0.4080974224,0.1031251087,0.1343501682,0.06507421013,0.02826442021,0.03746564655,0.09608933256,0.3260588892,0.2833721239,0.3764728526,0.3287115552,0.5767880612,0.7605912395,0.8800880399,0.7096350884,0.2552289714,0.1165653255,0.02545607848,0.3417332059,0.694036,1.0,1.0,1.0,1914.359355,1707.439404,1531.634616,1808.314023,2015.581141,1485.933935,1428.134082,1356.807863,1536.086659,1715.568339,1565.688237,1458.029557,1434.3547,46
930,0.05468203713,0.03154189745,0.01539997682,0.01745314206,0.001979801444,0.001087900003,0.01461167455,0.01288463455,0.1268300554,0.1239053401,0.05402495821,0.02685599931,0.08139651075,0.02065822263,0.01665748856,0.008284112717,0.0160329738,0.002576984518,0.001625018368,0.02704361234,0.01224470513,0.07236129314,0.1227155189,0.06799753714,0.0477293527,0.03635442398,0.005271232718,0.01192631517,0.0251110153,0.0467182493,0.005861972286,0.002052485147,0.04010385804,0.04293928175,0.06054498863,0.0644169383,0.1220959732,0.1244671273,0.01984881323,0.03212898779,0.2714878304,0.4530493811,0.4115430114,0.01559352179,0.007269457327,0.02767042903,0.428482879,0.3583073973,0.1982304472,0.4199546966,0.3454623276,0.1700962805,0.4736446099,1.0,1.0,1.0,0.3496751784,0.2812906612,0.2866097842,1.0,0.8706067942,1.0,1.0,1.0,0.6925635676,1.0,0.8992009824,0.3916159794,0.6574250299,1.0,1.0,1.0,0.09950702763,0.2393359615,0.9406926544,0.4083491613,0.3896294355,0.7601325104,0.3928643963,0.4665436451,0.458630207,0.4666501414,0.1403414378,0.2217700407,0.6505900056,2179.807788,2387.857364,2286.501712,2148.381406,1953.579761,2348.557961,2166.721818,1920.536784,1818.370485,1822.133364,1789.53359,1770.636473,2020.710378,46
931,0.05410828067,0.03133772909,0.01536283099,0.01748099688,0.001956556085,0.001091293888,0.01512147304,0.01200660199,0.1252063285,0.1240945919,0.05388450089,0.02567004895,0.08077935572,0.0205165481,0.01655349626,0.008279340559,0.01616040826,0.002544987825,0.001637833447,0.02783931656,0.01015655651,0.07035061849,0.1225966619,0.06288218552,0.03950261406,0.03597666888,0.005216764246,0.01204787054,0.02516649355,0.04704488187,0.005769192136,0.002063639529,0.04122862627,0.03715940401,0.05467365267,0.06457561484,0.1539513458,0.1736161311,0.0197456142,0.03260481678,0.2739978538,0.4531328954,0.409505385,0.01536624064,0.007271359588,0.02821627594,0.7460795566,0.4544785747,0.1987666872,0.7544039793,0.8568472038,0.1729909309,0.476028683,1.0,1.0,1.0,0.3487694079,0.28096457,0.2871307948,1.0,0.7889474148,1.0,1.0,1.0,0.7006198697,1.0,0.8909939212,0.3909187363,0.6695035674,1.0,1.0,1.0,0.09820647015,0.2335001255,0.937107579,0.2665190556,0.1750304617,0.761786306,0.3906597584,0.4674133585,0.457770674,0.4670793391,0.1405522816,0.2228561438,0.6589298626,2183.470374,2384.272246,2287.601419,2135.715528,1945.36467,2347.566085,2164.89399,1919.185917,1817.738089,1822.486556,1788.891439,1771.293669,2023.732383,46
932,0.0534065403,0.03108427008,0.01531800674,0.01751273903,0.001928233717,0.001095828102,0.01578263886,0.02182824432,0.1280669979,0.1243202167,0.0294381191,0.003007905253,0.080020516,0.02034405411,0.01642375618,0.008274606245,0.01631811565,0.002505976798,0.001654549203,0.02886158744,0.02341238718,0.07486844001,0.1224441431,0.03032124581,0.003694605222,0.03551128387,0.005151098816,0.0122012741,0.02523583937,0.04744782929,0.005656063285,0.002078778088,0.04266700543,0.08403988044,0.07094520932,0.06478227707,0.05051374739,0.02652335795,0.01962313453,0.03321349674,0.2771399928,0.4532246427,0.406835799,0.01509169588,0.007274779617,0.02891126535,0.6323705393,0.3812043367,0.1995160471,0.4391338862,0.3914388408,0.176688751,0.4790324478,1.0,1.0,1.0,0.3476548938,0.2805607722,0.2877726875,1.0,0.7426719564,1.0,1.0,1.0,0.7108231822,1.0,0.8808025864,0.390077135,0.6852101988,1.0,1.0,1.0,0.1470179473,0.2516639795,0.932573095,0.2037430143,0.1232209706,0.7638481565,0.3879564037,0.4685198202,0.4567059313,0.4675517476,0.1408323521,0.2242297769,0.6694892354,2114.143999,2376.271155,2288.959367,2217.697391,1915.373634,2346.314947,2162.599027,1917.527759,1816.956415,1822.914364,1788.095011,1772.142183,2027.520442,46
933,0.04442590241,0.0275140893,0.0109825559,0.01462668138,0.002116450637,0.001658729216,0.02424450831,0.01150634091,0.09500841569,0.1121831434,0.05176511363,0.02527000022,0.04963659513,0.008425533717,0.009788215909,0.0107210832,0.02214196565,0.00331879843,0.002603862304,0.0506980392,0.006268896567,0.04651010078,0.07469523416,0.06140510342,0.04869533683,0.02767128256,0.008114189386,0.05696154992,0.1141236337,0.124313889,0.008115561903,0.002978885425,0.03915197206,0.1305211417,0.1123618532,0.06927200313,0.3337096009,0.352142199,0.04823163744,0.1717853027,0.7773900044,1.0,0.6721156504,0.06723905396,0.05879774447,0.08595811142,1.0,0.6585772707,0.3846072432,1.0,0.9640337055,0.5856038283,1.0,1.0,0.6686950987,1.0,1.0,1.0,0.6247765472,0.4139103799,0.4372351098,1.0,0.9460064619,1.0,0.845153997,0.6794673602,0.6816474215,0.5033029693,0.5351831039,0.6245877585,0.8154780871,1.0,0.01123296061,0.2864840197,0.3514906285,0.2485736466,0.2526977076,0.9939417209,0.3799034857,0.3769492734,0.3354211027,0.3988040062,0.06087012868,0.1368343133,0.4393993085,2284.767501,2391.518754,2296.987843,2118.19928,1864.054301,2338.168469,2148.112393,1907.915065,1812.316557,1825.279615,1783.358214,1778.101869,2051.444619,46
934,0.03788304014,0.02739645535,0.01014266877,0.01286288765,0.001857908552,0.001796184452,0.03267414526,0.04653266814,0.09654589833,0.1149468999,0.02439758445,0.003968131678,0.04244151949,0.007007543536,0.0108665713,0.01136689464,0.02119167799,0.002921646541,0.002917235483,0.06465905082,0.06135365423,0.05684287543,0.07417276921,0.0239814636,0.007101723144,0.02411929296,0.009635778233,0.08457182153,0.1308937712,0.1138207142,0.006803592967,0.003189627506,0.04592567866,0.2613983433,0.1119576579,0.08473789124,0.1672248097,0.1151177258,0.06590303648,0.208944902,0.9639233792,1.0,0.5450481761,0.07449296124,0.06831740898,0.09979968658,1.0,0.414956462,0.4581489588,1.0,1.0,0.725686544,1.0,1.0,0.6231166736,1.0,1.0,1.0,0.595964041,0.8240001332,0.4396950881,1.0,0.6273340873,0.6166722276,0.8897191449,0.592588732,0.7217715706,0.4814974202,0.5054095534,0.5473794064,0.7304427427,1.0,0.05205662343,0.375863109,0.3242010768,0.1639346761,0.1636486726,1.0,0.3453952379,0.4191580082,0.3120729172,0.3272424202,0.05729351724,0.1379447421,0.4527946203,2180.575767,2379.157103,2307.249828,2154.356767,1847.658852,2325.579305,2126.344033,1895.790628,1806.457312,1827.897813,1777.246313,1789.096344,2085.781756,46
935,0.03698881405,0.02655061884,0.0106401309,0.01147708538,0.001773291519,0.001999669276,0.03731561064,0.03127823592,0.09043772871,0.1150593882,0.02291713616,0.002546586379,0.04053990025,0.007097897471,0.01121961509,0.01157950134,0.01871737193,0.002717082678,0.003425598076,0.07115005481,0.02688409958,0.04754674123,0.07643010178,0.02406010847,0.007543352299,0.02321482509,0.0096452436,0.08462358173,0.1243479312,0.09087944463,0.006116308669,0.003489695534,0.05191187558,0.2407077532,0.09736097689,0.0892254715,0.1820195348,0.1369355378,0.06816027102,0.2135344461,1.0,1.0,0.428234741,0.06684421934,0.0638879168,0.09097070189,1.0,0.3733001381,0.4624256393,1.0,1.0,0.7862982607,1.0,0.9823946007,0.6718304247,1.0,1.0,1.0,0.5197662007,0.5171648579,0.3550968131,1.0,0.8386717419,0.9644696258,0.9489699261,0.6115091303,0.7429103697,0.4795835654,0.5149166839,0.6098882067,0.8112172446,1.0,0.03248490843,0.4108981567,0.3259949558,0.1576709149,0.1656598928,1.0,0.3292652202,0.4288777577,0.3315180022,0.2864069149,0.06150784677,0.1568021705,0.4652087286,2274.723948,2391.617205,2313.153325,2152.718366,1848.803257,2316.511056,2110.95014,1888.633042,1803.381407,1829.040192,1773.581181,1798.439424,2108.534092,46
936,0.03692176535,0.02646102305,0.01064278623,0.01143158777,0.001769928717,0.002006219676,0.03749543971,0.02453393767,0.08932670222,0.1150828802,0.02242750202,0.002544370975,0.04044343365,0.007088945579,0.01120840136,0.01159210771,0.018654036,0.002710805632,0.0034415853,0.07139678898,0.01334399231,0.04454673219,0.07646699091,0.02345300878,0.007164790752,0.02316789492,0.009669513566,0.08472460489,0.124416131,0.09037016615,0.006095424013,0.00350054991,0.05207083326,0.1442736504,0.07627004177,0.08954111948,0.1800656082,0.1353321965,0.06843792042,0.2140612771,1.0,1.0,0.4252498716,0.06680078709,0.06392054564,0.09092872419,1.0,0.3917652923,0.4635108426,1.0,1.0,0.7889974559,1.0,0.9794547482,0.6722469182,1.0,1.0,1.0,0.5182802951,0.5374590725,0.3707229001,1.0,0.8044326257,0.900871517,0.9504445107,0.6110374688,0.7417740919,0.4793610834,0.5147653874,0.6101943059,0.8118047432,1.0,0.01911945399,0.4099073587,0.3257572238,0.1716503789,0.1896891283,1.0,0.328749611,0.428336379,0.3316574057,0.284941385,0.0615654059,0.1571817528,0.4653719535,2367.337546,2400.935053,2313.324655,2146.881508,1826.322275,2316.214049,2110.449399,1888.410189,1803.298689,1829.06567,1773.47101,1798.766536,2109.251413,46
937,0.03589714603,0.02507507452,0.01069473234,0.01070517491,0.001718621863,0.002119068883,0.04040038561,0.05146608535,0.09101864224,0.1154053318,0.02279022348,0.004835444721,0.03894559837,0.00695845817,0.01103676301,0.01180270599,0.01762437202,0.002614965124,0.003717790845,0.07525714712,0.04681078512,0.04934019127,0.07704948185,0.02276649149,0.007127481287,0.02244064989,0.0100873567,0.08633193127,0.1255216049,0.08240117316,0.00577568507,0.003691553014,0.05453184586,0.1447161773,0.06205792406,0.09489636883,0.1848729418,0.1435321554,0.07309482975,0.2227431847,1.0,1.0,0.3796391808,0.06613854527,0.06447773835,0.09012484429,0.9338437171,0.289800815,0.4819522682,1.0,1.0,0.8331456416,1.0,0.9344444171,0.6790429096,1.0,1.0,1.0,0.4953749981,1.0,0.4167063092,1.0,0.8153919428,0.9333688431,0.9743058367,0.6037847342,0.7243038295,0.4759450885,0.5126315893,0.6151113926,0.8214206252,1.0,0.05302141085,0.4417254939,0.3219234542,0.1471670268,0.1530388395,1.0,0.3209118568,0.419898316,0.3340645934,0.2618743953,0.06255767395,0.1634495617,0.4672305227,2318.632978,2394.701668,2315.875709,2132.608338,1881.108867,2311.430682,2102.391574,1884.912735,1802.100074,1829.373564,1771.792652,1804.18735,2120.593201,46
938,0.04556276964,0.02538614099,0.01495356367,0.01194386794,0.001830967954,0.00175002184,0.03748224101,0.05791865113,0.0987960215,0.1123953364,0.02094243306,0.002881209257,0.04414972796,0.01130849748,0.01085325519,0.01173172304,0.01646357654,0.002587895345,0.003256143501,0.06664315617,0.05547630753,0.05655455713,0.08660725442,0.02076460785,0.003730065314,0.02344345933,0.006882949674,0.04178960992,0.08022929906,0.06406147435,0.00566996698,0.003311906923,0.06410281732,0.1732725622,0.06257054043,0.07325080879,0.1169381613,0.07519719161,0.03549654691,0.1586494497,0.7426798322,0.9575732235,0.3221779095,0.03385661257,0.02691147793,0.05780660311,0.4823440673,0.1766256945,0.3408654141,0.7963128026,0.6889214131,0.5849373328,1.0,1.0,1.0,1.0,0.8483151514,0.6713161596,0.3715344495,1.0,0.3941728938,1.0,1.0,1.0,1.0,0.9294781798,0.7266626317,0.5088631378,0.7512836678,1.0,1.0,1.0,0.1156714106,0.3904855681,0.4304380227,0.1988357696,0.2035843275,0.8938723906,0.3564654078,0.4326003349,0.4652162744,0.30844507,0.09387097693,0.1888445867,0.5668827567,2257.665689,2385.236413,2316.022655,2135.471266,1847.382121,2311.129751,2101.884475,1884.698053,1802.033608,1829.386726,1771.693189,1804.537473,2121.293455,46
939,0.03820338355,0.02375769353,0.01471910769,0.009940150374,0.001329534175,0.001522811089,0.05209503434,0.07786727578,0.1198525332,0.1204569595,0.01787177989,0.00906848267,0.05525695516,0.0169983263,0.0124427204,0.008843475999,0.01164550324,0.001686927302,0.002855890154,0.07368760595,0.0578135222,0.06494466047,0.1116560249,0.02177875321,0.01324053598,0.02127428416,0.004321769122,0.0175896691,0.02794003245,0.03242747194,0.00322786075,0.003683149343,0.09811704345,0.1244062611,0.04552620313,0.07474585353,0.05793977565,0.05034862524,0.01767326902,0.06378383431,0.3734517395,0.4518568536,0.1602884613,0.009817255691,0.008217014443,0.05316961581,0.5376257034,0.1285828738,0.2736441197,0.4480357091,0.3998270455,0.3102190379,0.5946505891,1.0,1.0,0.6457877305,0.3189022372,0.2702731176,0.2820234642,1.0,0.3172036347,1.0,1.0,1.0,1.0,1.0,0.6043728703,0.3786270301,1.0,1.0,1.0,0.9929713259,0.2583776991,0.3894908318,0.7394720522,0.3172412739,0.3855769078,0.740797749,0.3330191802,0.5011406547,0.4318576959,0.276178441,0.1569529434,0.2818053236,1.0,2286.195216,2388.5642,2320.225211,2064.991246,1905.297818,2299.801687,2082.722563,1877.063916,1800.155593,1829.275361,1768.241377,1818.320507,2146.375484,46
940,0.08350452125,0.01119129261,0.003508756689,0.02236774202,0.04935663944,0.0688274733,0.05335024843,0.01582050981,0.02096834357,0.1030110478,0.09941759729,0.05527494316,0.03709493037,0.02933599656,0.008894475263,0.004233069824,0.01152216006,0.02697195285,0.04894537321,0.05562414495,0.01352831199,0.01772122049,0.0245743721,0.03782975375,0.0183199457,0.02616910233,0.02889949027,0.01326558613,0.007454056587,0.03969515267,0.01669937054,0.005182670636,0.00596886894,0.01235574599,0.02178689229,0.02062609344,0.02734132688,0.01881397155,0.02068622158,0.02779229507,0.02753022328,0.01313426003,0.1422750049,0.03115460866,0.002580771101,0.003029860665,0.01715595026,0.01392521031,0.1066243317,0.06934021034,0.03520603399,0.008731713541,0.05470376535,0.08868327266,0.094648292,0.5441652849,0.06147183147,0.00397219441,0.0157258243,0.04057296436,0.0215916968,0.4230238436,0.3842871581,0.279737348,0.03373460844,0.2005423108,0.2752999646,0.3646176035,1.0,0.1478814361,0.04380779608,0.1115231018,0.4180562778,0.3632053687,1.0,1.0,1.0,0.2851853375,0.8310348162,1.0,1.0,0.9161862495,1.0,0.7347516495,0.6177819287,1332.686623,1367.186671,1541.582147,2008.396235,1526.750988,1314.002873,1389.008204,1786.783663,1388.344839,1131.585927,1152.385112,1166.663255,1174.333345,47
941,0.1318557919,0.01511440117,0.006076146205,0.05593565741,0.05297539162,0.08800811957,0.07952763907,0.01852109837,0.07004020236,0.0992188282,0.1159436035,0.05834561209,0.1288361429,0.03268179171,0.00749677042,0.002060183761,0.01012397035,0.03116641776,0.06110681214,0.06953407776,0.0190561074,0.01878072754,0.04889425539,0.09016159088,0.02856880073,0.02811777244,0.02576904679,0.01155293234,0.005737442609,0.02670577039,0.01673961913,0.01509540145,0.02110834982,0.01226853604,0.02393599196,0.01612296252,0.03815750349,0.02120406424,0.02766298344,0.02286270088,0.01490467493,0.006123433094,0.08863473723,0.01859444615,0.002239624636,0.002685705309,0.01416542772,0.0186374048,0.0469431129,0.05676997923,0.02496029075,0.01112581399,0.0346235791,0.05855120173,0.03403051118,0.3350536574,0.03860666003,0.002778523467,0.007768113922,0.0248710708,0.01492572651,0.2320859782,0.2310134052,0.09687319303,0.01824320565,0.09065841161,0.1335456185,0.1863666954,0.9710855789,0.0726991272,0.008699823361,0.04892073904,0.2637574425,0.1595921121,0.6421674296,1.0,0.6440541117,0.1287729337,0.4421770063,0.6206797225,0.4905462485,1.0,0.432279219,0.2521268375,0.3388225062,1342.264495,1367.791164,1550.187033,1964.505981,1485.831736,1312.460754,1392.783404,1785.751029,1382.510105,1132.244412,1152.3206,1167.090604,1174.240308,47
942,0.06734960073,0.008798170345,0.002889694239,0.0202223553,0.04360363775,0.0762478846,0.05893886884,0.01656478638,0.01952651882,0.09456636764,0.09553448411,0.05402270564,0.03247389407,0.03069846375,0.008401128295,0.00447252773,0.01457666315,0.02338262499,0.04593756215,0.05081106476,0.03223486729,0.02509704238,0.02299598814,0.03905410827,0.02309645284,0.02747341021,0.03062460198,0.01199514311,0.007014091099,0.04808277897,0.01388147629,0.004286245662,0.005062303324,0.03423944455,0.03087947075,0.02387902789,0.02985593909,0.0247732478,0.01909536106,0.03303018088,0.02827893387,0.01671517536,0.1709931979,0.02603511646,0.002669081569,0.003943561463,0.02904908284,0.01753541869,0.1281648222,0.0867901714,0.05754775139,0.009906802348,0.06993311756,0.08291980784,0.1162751937,0.6214791654,0.04860329347,0.004314633205,0.02267968054,0.1022041072,0.04363349926,0.4704735522,0.5019526487,0.4316572066,0.04692379685,0.2674747447,0.2930959908,0.3932334224,1.0,0.1533524005,0.06357811259,0.155717848,0.6923233363,0.5010776272,1.0,1.0,1.0,0.3681112096,1.0,1.0,1.0,0.9226062058,1.0,0.8724972066,0.7556346783,1424.944672,1391.597595,1588.967615,1947.296003,1449.958083,1305.785117,1410.135156,1780.316743,1357.132052,1135.141919,1152.080578,1169.04246,1174.002533,47
943,0.1134370918,0.01382872222,0.006254729356,0.06005934835,0.05197225437,0.08995897086,0.07275908477,0.01077796529,0.07446703989,0.1062568904,0.09653030292,0.05749737027,0.1232568291,0.03039442485,0.006828094302,0.002063862272,0.01121749367,0.03171787833,0.06285245496,0.06821253232,0.01870589032,0.0173098995,0.05313105849,0.09009006364,0.04671285405,0.02918331892,0.02529497893,0.01098575973,0.005805432635,0.02893587232,0.01599206758,0.01514963798,0.02055994432,0.03186209586,0.0337480466,0.01804614382,0.03336113198,0.02335102255,0.0277149625,0.02288863608,0.01398197365,0.006825879291,0.09483016548,0.01657031661,0.002173773178,0.002813971476,0.02318471181,0.02261031267,0.05227688744,0.05420859841,0.03606876372,0.01098778384,0.03767409112,0.055473296,0.03884303361,0.3501992103,0.03327580444,0.002686773551,0.008607466781,0.03531689038,0.01982332581,0.2531500028,0.2165501761,0.1327955349,0.02034841598,0.09796531031,0.1286948909,0.2057269107,0.9818271564,0.06277017687,0.008551503645,0.05435812198,0.2824406655,0.1688591591,0.6760279996,1.0,0.8550548073,0.1455413335,0.4663271385,0.6129732397,0.5062124473,1.0,0.4300060428,0.2529026496,0.3556863455,1436.799624,1397.423291,1590.763802,1955.856409,1469.219531,1305.48864,1410.952014,1780.038415,1355.99089,1135.272392,1152.071344,1169.134017,1174.001715,47
944,0.1152443625,0.01384950175,0.006522423246,0.06198866722,0.0518499483,0.09396667527,0.07650460286,0.009307698055,0.07864505244,0.1051474697,0.09902503609,0.04971289086,0.1311944995,0.03090766014,0.00675794915,0.002044412058,0.0113512939,0.03200405869,0.06367339015,0.06841531782,0.01601958303,0.01642317783,0.0547302008,0.09400982697,0.03799272215,0.02950411638,0.02534510246,0.01078957317,0.005747805222,0.02827228502,0.0160551122,0.01593245153,0.02160576827,0.02922317044,0.0330898535,0.01805972878,0.03314546108,0.01708548744,0.02816333102,0.02297920386,0.01359717789,0.006730091233,0.09228423685,0.01609584546,0.002189731128,0.002851354846,0.02042430921,0.02204174744,0.05039187752,0.05187569439,0.02486263617,0.01133684205,0.03718606036,0.0534948048,0.03744540844,0.3397523221,0.03231711042,0.002671128508,0.008375157696,0.02738634124,0.01706117951,0.2468598027,0.2082856602,0.0926617295,0.01992200626,0.09535234534,0.1236546685,0.2011991086,0.9684369671,0.0607470735,0.008090401767,0.05273325366,0.2601988219,0.1593324559,0.664193605,0.9821263922,0.6418888705,0.1407801291,0.453652468,0.5893340995,0.496473056,1.0,0.4087490075,0.2393366638,0.3462418803,1417.416347,1392.047526,1592.562712,1976.590147,1494.137811,1305.193033,1411.771299,1779.757618,1354.850897,1135.402301,1152.062235,1169.225821,1174.002025,47
945,0.0221414506,0.2302173229,0.614896208,0.5569161811,0.1708079599,1.0,0.9384580202,0.005499762204,0.01637552353,0.01186807376,0.1318024518,0.1219961126,0.01300297101,0.003426924485,0.02409529733,0.04736694998,0.03251769503,0.01660015552,0.1443647473,0.1110229411,0.001961326617,0.003026912753,0.001660548264,0.09958120411,0.0893920392,0.002287713735,0.001899912883,0.001847992821,0.004705313584,0.001664844866,0.004094454656,0.00973693292,0.003290401813,0.002332110737,0.003482902938,0.002089786528,0.09302311853,0.08069873355,0.002611619037,0.002301719848,0.001473886462,0.004105682784,0.00133027004,0.003819664229,0.008201758676,0.00230171534,0.002975615368,0.003736957101,0.004258855126,0.1063188006,0.08290810227,0.002648868291,0.002403268059,0.001730855428,0.005518702459,0.001509216678,0.004648201974,0.008304300866,0.002863583038,0.006072719572,0.006043941288,0.01299548222,0.1217547294,0.09555626118,0.008105546242,0.009548632577,0.003283379177,0.008640176022,0.002904661104,0.009942846732,0.01290024528,0.00622447709,0.03875799696,0.01982587148,0.03373742704,0.2361121782,0.2084803249,0.0260058877,0.03269725447,0.01044517314,0.01340695111,0.009216373931,0.0416894715,0.03033342476,0.01750270165,1366.191321,1494.672437,1397.759899,1775.750981,1435.965851,1407.277515,1634.545935,1395.288902,1509.907738,1325.744264,1573.558413,1814.028119,1426.563521,47
946,0.01177717193,0.1000911333,0.2858330195,0.2196336351,0.07885281013,0.6255651805,0.4942035214,0.002867460337,0.005130635511,0.003957423606,0.03907162631,0.027661513,0.003450454499,0.002307218673,0.005367813401,0.01267714923,0.006879645758,0.007033816735,0.03493170077,0.02168590044,0.003331268303,0.004114930738,0.001835332541,0.03162338905,0.02064612664,0.002491252939,0.002351044581,0.001335060537,0.004502356149,0.001441284554,0.003833579028,0.00760797535,0.001989227965,0.003514814445,0.004172624706,0.003053807599,0.03524241858,0.02031208334,0.002581190044,0.00240694143,0.001219688417,0.00435501908,0.001230042126,0.004394079932,0.008333563777,0.002259346053,0.005087090518,0.005126033961,0.006759047437,0.0414436945,0.02097714618,0.003821675084,0.004211440126,0.001819139532,0.00706892701,0.001940945712,0.006661053707,0.009122874568,0.003084466284,0.006012351357,0.008463392336,0.02335375112,0.06294834118,0.03827390613,0.01241742977,0.01722815204,0.003897028593,0.009963514031,0.004393964102,0.01983477361,0.01801238429,0.008641321756,0.02258796031,0.02432223101,0.09394318419,0.1378868741,0.09437940841,0.06776587193,0.08885433812,0.02507984982,0.02338769519,0.02087249121,0.09363352392,0.04993439186,0.03812158974,1383.747043,1496.89522,1400.354114,1860.157402,1427.944213,1407.945625,1634.176912,1395.008098,1509.690038,1324.733633,1576.375081,1813.492791,1424.584859,47
947,0.02090513361,0.2192872547,0.5764473011,0.5108689842,0.1566838883,1.0,0.8895192157,0.007827328788,0.01552864095,0.01019144406,0.01226822544,0.001876806272,0.01131796277,0.003246796452,0.02111127272,0.04118285932,0.02769191544,0.01498394405,0.1292772847,0.09455393611,0.006492858828,0.004833603023,0.00166434691,0.01153791977,0.001708220242,0.002351802994,0.001909591892,0.001774373119,0.004609281366,0.001594081076,0.004059235477,0.009509344139,0.002978392222,0.008285845226,0.005626746272,0.002167034699,0.01267938514,0.002101860537,0.002669093073,0.002286584228,0.001446897511,0.00407586072,0.001297316281,0.003888768644,0.008370504551,0.002262064306,0.01131696096,0.006554456376,0.004409447444,0.01791084265,0.003520444709,0.002766381949,0.002461421071,0.001743608445,0.005605691079,0.001516217696,0.004797804917,0.008447396734,0.00283557457,0.01937096074,0.0110428696,0.01373026987,0.02096796279,0.003541953354,0.008762859577,0.01002552987,0.003317064278,0.00869634004,0.002972852947,0.01049767236,0.01342243228,0.006435492696,0.02307892898,0.01825229599,0.03592919877,0.02962608198,0.00626825717,0.0289486896,0.03482155737,0.01104079559,0.01389133689,0.009802340524,0.04425109877,0.0318532088,0.0184994103,1356.156872,1482.211678,1402.96518,1951.98718,1509.352244,1408.629293,1633.79227,1394.74459,1509.464364,1323.725107,1579.185624,1812.949645,1422.608182,47
948,0.02124773669,0.2242733384,0.5875078056,0.5216434982,0.1594978417,1.0,0.9001877283,0.009378889975,0.01649877712,0.01044515282,0.0162371733,0.006881421111,0.01170426592,0.003306776868,0.02202019993,0.04268402998,0.02878695429,0.01546423133,0.1327517428,0.09819756562,0.008159058451,0.005403851346,0.001675729219,0.01562006867,0.006478028909,0.00234401643,0.00190166472,0.001805190347,0.004633907339,0.001606092732,0.004099526522,0.009506199994,0.003036971462,0.01056490246,0.00641100457,0.002163949767,0.016640163,0.007033342827,0.002666322878,0.002283270227,0.001462517965,0.004087056689,0.001300606538,0.003902138916,0.008275270283,0.002261844947,0.01454020746,0.007596002311,0.004395895378,0.02200609259,0.009192142907,0.002749282854,0.002437314047,0.001753782528,0.005588521715,0.001507587363,0.004791693927,0.008353671094,0.002838324231,0.0267507788,0.01349157518,0.01358833406,0.02345394426,0.007690017045,0.008674819615,0.009866288957,0.003317033449,0.008694265486,0.002948623619,0.01040939339,0.01318904601,0.006398889246,0.03945405377,0.02359267486,0.03540778074,0.02767839692,0.006050188069,0.02844904352,0.03414628533,0.01086694058,0.01379017113,0.009695179005,0.04372891544,0.03117005605,0.0183090882,1344.33058,1476.17609,1404.27702,1930.184358,1465.972693,1408.97685,1633.594163,1394.619624,1509.348589,1323.221605,1580.588482,1812.675184,1421.620631,47
